Date,Close,Open,High,Low,Volumn
2017-06-09,309.38,307.51,310.02,307.17,"118,711"
2017-06-12,306.24,307.74,308.31,305.59,"95,852"
2017-06-13,308.02,306.25,308.29,306.25,"94,388"
2017-06-14,307.95,309.53,310.05,307.03,"113,447"
2017-06-15,306.69,308.02,308.83,305.04,"95,415"
2017-06-16,306.79,306.97,307.4,305.82,"87,835"
2017-06-19,308.61,307.14,309.29,306.19,"87,804"
2017-06-20,309.31,310.55,310.63,308.72,"122,388"
2017-06-21,307.52,307.61,308,306.13,"100,935"
2017-06-22,309.47,308.6,309.47,307.28,"88,484"
2017-06-23,310.26,309.36,310.58,308.96,"81,461"
2017-06-26,311.89,310.53,312.22,310.13,"71,900"
2017-06-27,312.12,311.72,312.95,311.05,"131,746"
2017-06-28,310.84,310.71,312.03,310.47,"94,923"
2017-06-29,312.56,312.86,313.79,312.26,"103,106"
2017-06-30,311.76,310.61,311.76,310.17,"73,224"
2017-07-03,312.39,312.5,312.93,310.85,"71,751"
2017-07-04,310.46,312.42,312.82,309.78,"89,184"
2017-07-05,311.77,309.87,312.1,309.64,"68,312"
2017-07-06,311.88,312.17,312.5,310.76,"73,586"
2017-07-07,310.66,310.17,311.45,309.62,"87,671"
2017-07-10,311.46,311.65,312.41,310.72,"78,672"
2017-07-11,313.59,312.04,313.7,311.5,"85,935"
2017-07-12,313.58,313.5,314.3,313.21,"89,116"
2017-07-13,316.35,315.46,318.4,315.03,"94,916"
2017-07-14,317.35,317.7,318.29,316.81,"103,195"
2017-07-17,318.52,319.22,319.45,317.86,"74,535"
2017-07-18,318.65,318.38,318.66,317.59,"80,887"
2017-07-19,318.91,319.15,319.15,317.52,"77,076"
2017-07-20,320.61,319.68,320.99,318.67,"81,104"
2017-07-21,321.79,320.17,322.01,320,"81,102"
2017-07-24,322.01,321.74,322.01,320.82,"71,712"
2017-07-25,320.15,321.7,322.16,319.72,"82,695"
2017-07-26,319.46,320.86,320.9,318.68,"96,655"
2017-07-27,320.51,320.63,321.46,319.51,"75,487"
2017-07-28,314.13,319.01,319.18,313.72,"100,380"
2017-07-31,314.6,312.73,314.81,312.2,"82,978"
2017-08-01,317.04,313.58,318.58,313.19,"81,843"
2017-08-02,317.69,318.58,318.86,317.17,"94,041"
2017-08-03,312.29,316.95,317.02,310.22,"112,323"
2017-08-04,313.46,312.8,314.14,311.89,"79,346"
2017-08-07,313.96,314.34,315.75,313.24,"68,357"
2017-08-08,313.4,314.94,315.66,311.99,"71,588"
2017-08-09,309.52,311.2,312.34,309.18,"73,811"
2017-08-10,308.37,308.3,309.78,305.73,"105,187"
2017-08-11,302.72,303.37,304.96,301.32,"96,751"
2017-08-14,304.93,304.99,305.84,303.75,"68,090"
2017-08-16,307.16,308.27,308.66,306.59,"89,402"
2017-08-17,309.02,307.85,309.58,307.16,"99,261"
2017-08-18,308.39,305.91,309.08,305.9,"77,616"
2017-08-21,308.14,309.09,309.09,307.56,"62,873"
2017-08-22,309.34,308.66,309.93,308.5,"63,192"
2017-08-23,309.71,311.02,311.52,308.85,"62,661"
2017-08-24,310.73,310.14,311.73,309.72,"72,198"
2017-08-25,311.21,311.56,312.16,310.24,"73,860"
2017-08-28,309.53,310.69,311.79,308.89,"63,867"
2017-08-29,308.64,307.46,308.64,304.24,"65,554"
2017-08-30,309.65,309.08,309.65,308.45,"59,534"
2017-08-31,308.28,309.77,310.33,307.14,"99,273"
2017-09-01,307.78,308.85,309.43,306.82,"75,665"
2017-09-04,304.19,302.52,306.38,302.45,"67,729"
2017-09-05,304.06,305.64,305.66,303.06,"75,190"
2017-09-06,303.18,303.62,303.85,302.41,"91,538"
2017-09-07,306.97,304.4,307.56,304.36,"80,368"
2017-09-08,307.43,307.68,308.1,306.63,"69,036"
2017-09-11,309.83,309.06,311.26,308.95,"81,058"
2017-09-12,310.42,311.7,311.78,309.53,"70,413"
2017-09-13,310,311.16,312.24,309.76,"86,744"
2017-09-14,312.52,310.82,312.52,309.75,"132,259"
2017-09-15,313.69,311.19,313.69,310.82,"92,789"
2017-09-18,318.93,314.31,318.93,314.17,"77,354"
2017-09-19,318.51,319.04,319.45,318.03,"89,266"
2017-09-20,318.48,319.1,320.4,317.19,"93,158"
2017-09-21,318.25,318.38,319.23,317.4,"92,118"
2017-09-22,316.71,318.06,319.15,315.47,"91,114"
2017-09-25,316.4,316.81,317.35,315.3,"78,658"
2017-09-26,314.29,314.96,315.68,313.68,"85,807"
2017-09-27,313.82,314.73,314.73,313.32,"66,673"
2017-09-28,313.85,314.32,315.17,312.88,"70,540"
2017-09-29,316.27,314.6,316.45,314.6,"63,213"
2017-10-10,322.49,321.29,324,320.57,"99,579"
2017-10-11,326.12,323.97,326.2,323.43,"86,128"
2017-10-12,328.11,326.58,328.11,325.96,"98,834"
2017-10-13,327.35,327.7,328.44,326.65,"100,703"
2017-10-16,327.82,328.57,329.42,326.99,"85,193"
2017-10-17,328.51,328.69,329.21,327.84,"76,865"
2017-10-18,328.4,328.06,329.43,327.13,"75,594"
2017-10-19,326.47,328.67,329.34,326.04,"90,044"
2017-10-20,328.89,327.08,328.89,327.02,"99,617"
2017-10-23,329.45,330.24,330.55,328.5,"75,013"
2017-10-24,328.96,329.34,330.12,328.91,"70,815"
2017-10-25,329.31,329.75,330.05,327.84,"83,839"
2017-10-26,326.99,328.63,329.65,326.99,"99,449"
2017-10-27,329.23,327.5,329.75,326.62,"90,503"
2017-10-30,330.38,331.72,331.72,329.62,"90,392"
2017-10-31,333.57,330.05,334.4,329.66,"97,635"
2017-11-01,338.76,335.67,338.76,335.6,"93,840"
2017-11-02,337.53,339.33,339.59,336.83,"86,219"
2017-11-03,338.83,339.08,339.12,336.16,"75,756"
2017-11-06,337.4,338.66,339.01,334.53,"77,983"
2017-11-07,336.76,337.23,338.35,336,"114,245"
2017-11-08,337.8,335.2,338.9,335.02,"114,009"
2017-11-09,337.14,338.55,338.59,334.99,"108,972"
2017-11-10,335.96,335.64,336.69,334.63,"86,246"
2017-11-13,334.33,336.63,337.34,333.73,"91,507"
2017-11-14,333.62,334.63,334.73,333.13,"94,188"
2017-11-15,332.17,333.39,333.6,331.36,"112,557"
2017-11-16,334.36,332.75,334.92,331.84,"82,134"
2017-11-17,334.18,336.05,338.04,334.18,"92,925"
2017-11-20,332.92,334.43,335.18,332.26,"76,768"
2017-11-21,333.51,333.78,334.92,332.7,"123,280"
2017-11-22,335.49,335.93,337.05,334.62,"114,422"
2017-11-23,334.51,335.66,335.89,333.99,"71,016"
2017-11-24,335.44,334.77,335.44,333.86,"73,264"
2017-11-27,329.53,335.24,335.61,329.47,"91,208"
2017-11-28,330.99,330.19,331.58,328.51,"93,026"
2017-11-29,330.68,331.41,332.22,330.04,"67,852"
2017-11-30,325.25,328.45,329.55,324.82,"121,248"
2017-12-01,324.78,326.85,326.85,324.5,"82,200"
2017-12-04,328.77,326.31,328.77,324.88,"91,083"
2017-12-05,329.61,326.77,330.17,326.34,"97,570"
2017-12-06,324.52,329.48,329.51,324.52,"129,648"
2017-12-07,323.59,325.31,325.53,322.39,"128,719"
2017-12-08,324.68,324.84,325.38,323.42,"125,460"
2017-12-11,325.09,325.13,325.4,323.34,"90,621"
2017-12-12,324.07,325.15,325.26,323.27,"91,125"
2017-12-13,326.18,324.14,326.58,323.13,"90,540"
2017-12-14,324.74,327,331.22,324.74,"134,155"
2017-12-15,326.23,327.39,328.34,325.36,"128,653"
2017-12-18,326.6,327.09,327.16,325.64,"103,731"
2017-12-19,326.76,327.62,329.43,325.82,"86,085"
2017-12-20,325.79,326.2,327.51,325.55,"66,252"
2017-12-21,319.72,325.82,325.88,319.72,"86,541"
2017-12-22,321.21,320.86,321.89,319.55,"81,170"
2017-12-26,318.89,322.14,323.43,318.89,"87,523"
2017-12-27,320.25,318.18,320.25,316.9,"74,283"
2017-12-28,324.74,320.63,324.74,320.34,"68,940"
2018-01-02,326,325.73,326.45,324.3,"70,744"
2018-01-03,327.13,327.13,328.37,326.56,"109,848"
2018-01-04,324.58,329.52,329.52,324.58,"106,565"
2018-01-05,328.97,326.06,329.03,325.78,"96,164"
2018-01-08,331.28,330.83,331.65,328.47,"88,480"
2018-01-09,330.25,330.67,332.7,328.53,"100,984"
2018-01-10,327.61,330.87,330.97,327.07,"140,728"
2018-01-11,325.67,326.92,327.98,325.07,"120,938"
2018-01-12,326.72,327.34,327.5,324.22,"143,377"
2018-01-15,327.39,328.57,328.94,326.21,"98,450"
2018-01-16,330.02,327.44,330.5,326.65,"107,816"
2018-01-17,329.19,329.31,330.21,328.03,"95,197"
2018-01-18,329.13,331.03,331.88,328.77,"94,897"
2018-01-19,329.52,329.81,330.55,328.51,"94,694"
2018-01-22,326.27,328.78,328.84,324.56,"80,821"
2018-01-23,330.93,327.42,330.93,327.17,"102,543"
2018-01-24,330.91,330.37,332.44,329.86,"89,710"
2018-01-25,334.08,330.67,334.5,330.6,"124,683"
2018-01-26,335.38,333.75,335.38,332.51,"112,867"
2018-01-29,338.05,337.28,339.27,337.05,"121,234"
2018-01-30,333.4,336.62,337.88,333.4,"109,651"
2018-01-31,333.38,332.38,338.48,331.65,"113,799"
2018-02-01,333.36,335.06,335.66,332.93,"92,493"
2018-02-02,327.01,332.69,332.69,326.3,"100,574"
2018-02-05,323.29,322.05,324.64,320.6,"101,936"
2018-02-06,318.01,316.62,319.15,312.62,"126,683"
2018-02-07,310.48,322.06,322.1,310.47,"106,916"
2018-02-08,311.62,310.84,314.24,309.95,"111,638"
2018-02-09,304.83,303.54,306.34,303.47,"103,309"
2018-02-12,308.13,306.91,309.65,305.17,"84,614"
2018-02-13,310.87,310.45,314.15,309.23,"86,757"
2018-02-14,314.4,313.33,315.53,312.81,"69,233"
2018-02-19,316.61,318.42,318.8,314.51,"70,084"
2018-02-20,312.83,315.19,315.73,312.2,"56,032"
2018-02-21,314.47,313.14,314.95,310.99,"61,421"
2018-02-22,312.17,312.72,313.49,311.13,"65,202"
2018-02-23,316.81,313.89,316.81,313.89,"74,327"
2018-02-26,317.34,318.49,318.6,316.12,"86,346"
2018-02-27,316.83,319.52,320.71,316.83,"69,195"
2018-02-28,312.86,315.89,317.42,312.75,"94,901"
2018-03-02,308.35,310.11,310.42,306.88,"83,585"
2018-03-05,304.58,308.39,308.79,304.46,"66,487"
2018-03-06,310.46,308.15,310.65,306.95,"87,806"
2018-03-07,311.14,311.57,314.11,309.11,"97,307"
2018-03-08,314.78,313.62,314.78,311.04,"92,592"
2018-03-09,317.67,316.06,320.47,314.87,"108,413"
2018-03-12,320.7,321.32,321.86,319.69,"93,547"
2018-03-13,322.98,320.98,322.98,320.37,"96,757"
2018-03-14,321.99,320.72,322.27,320.39,"76,075"
2018-03-15,322.74,322.06,323.44,319.76,"70,222"
2018-03-16,322.88,322.94,323.42,320.3,"75,857"
2018-03-19,320.35,322.57,322.8,319.72,"73,051"
2018-03-20,321.79,317.79,321.8,317.66,"65,015"
2018-03-21,321.6,322.19,322.85,321.46,"72,018"
2018-03-22,323.32,322.97,324.72,321.8,"91,617"
2018-03-23,312.42,316.6,317.13,311.78,"102,461"
2018-03-26,314.89,311.93,314.89,309.85,"82,454"
2018-03-27,316.34,317.22,317.39,315.24,"86,173"
2018-03-28,311.81,312.54,313.06,310.35,"95,208"
2018-03-29,313.82,312.03,314.45,310.8,"85,494"
2018-03-30,314.61,316.19,316.92,314.59,"111,256"
2018-04-02,314,315.56,317.07,313.62,"85,963"
2018-04-03,313.38,311.03,313.38,309.91,"132,269"
2018-04-04,308.54,314.21,314.21,308.33,"139,804"
2018-04-05,313.04,311.12,314.53,310.3,"103,602"
2018-04-06,311.61,310.39,312.32,309.73,"107,254"
2018-04-09,313.45,310.88,313.88,310.86,"101,643"
2018-04-10,313.94,312.53,314.77,309.58,"91,826"
2018-04-11,312.94,314.83,315.45,312.44,"108,374"
2018-04-12,313.22,313.92,314.69,312.99,"95,163"
2018-04-13,314.86,314.42,315.71,313.77,"92,859"
2018-04-16,315.17,316.45,316.53,314.14,"69,234"
2018-04-17,314.64,315.44,316.48,313.95,"73,082"
2018-04-18,318.64,316.58,319.28,316.55,"93,162"
2018-04-19,320.12,319.26,320.68,318.47,"116,870"
2018-04-20,317.89,318.6,319.39,317.29,"104,385"
2018-04-23,317.89,317.32,318.28,316.5,"108,889"
2018-04-24,315.86,318.24,318.3,314.43,"94,691"
2018-04-25,313.99,313.09,314.43,312.1,"82,175"
2018-04-26,318.08,315.55,319.06,314.95,"91,036"
2018-04-27,320.8,321.39,322.93,319.43,"92,190"
2018-04-30,323.56,321.93,323.58,321.66,"139,570"
2018-05-02,322.53,323.56,323.97,321.99,"158,304"
2018-05-03,320.55,322.83,322.95,320.55,"117,280"
2018-05-04,316.75,320.56,321,316.75,"173,912"
2018-05-08,315.87,317.79,319.53,314.95,"141,253"
2018-05-09,314.42,315.93,316.08,312.6,"123,611"
2018-05-10,317.31,316.51,317.34,315.11,"120,901"
2018-05-11,318.51,318.03,319.7,317.86,"112,400"
2018-05-14,317.72,318.93,319.5,317.09,"141,539"
2018-05-15,314.94,317.73,318.35,314.57,"128,387"
2018-05-16,315.97,313.81,316.62,313.78,"129,023"
2018-05-17,314.29,317.33,317.77,314.29,"107,626"
2018-05-18,315.37,315.5,315.8,314.46,"83,886"
2018-05-21,316.25,315.74,317.19,313.45,"96,768"
2018-05-23,318.31,316.45,319.04,316.01,"122,345"
2018-05-24,317.48,318.93,319.46,316.55,"83,137"
2018-05-25,318.05,315.92,318.88,315.43,"130,285"
2018-05-28,318.99,318.37,319.99,318.04,"147,738"
2018-05-29,316.2,318.7,319.4,316.18,"117,360"
2018-05-30,309.26,314.64,315.2,308.07,"135,724"
2018-05-31,310.92,312.01,312.26,309.84,"228,470"
2018-06-01,313.22,310.13,314.14,309.87,"120,951"
2018-06-04,314.84,313.7,315.46,313.26,"104,433"
2018-06-05,315.76,315.12,316.07,312.83,"105,958"
2018-06-07,317.67,317.94,319.19,317.03,"108,023"
2018-06-08,314.97,316.94,317.25,314.53,"103,098"
2018-06-11,317.22,315.24,317.35,314.24,"103,065"
2018-06-12,316.84,317.81,318.3,316.21,"122,233"
2018-06-14,311.2,314.6,314.82,311.03,"147,740"
2018-06-15,308.73,312.43,312.55,308.71,"127,404"
2018-06-18,305.35,308.73,308.95,303.77,"121,133"
2018-06-19,301.35,304.92,305.79,300.74,"117,682"
2018-06-20,304.02,302.95,305.69,301.83,"104,269"
2018-06-21,301.02,304.06,305.04,301.02,"101,197"
2018-06-22,303.69,298.81,303.72,298.71,"92,739"
2018-06-25,303.37,302.77,303.99,300.69,"83,139"
2018-06-26,302.76,300.3,303.83,299.5,"95,031"
2018-06-27,302.25,302.73,304.29,301.92,"100,171"
2018-06-28,298.26,299.91,300.83,297.72,"88,459"
2018-06-29,299.66,299.37,300.28,295.97,"91,793"
2018-07-02,292.93,299.12,300.04,292.93,"93,228"
2018-07-03,293.35,294.89,295.06,290.89,"88,703"
2018-07-04,292.26,293.54,294.63,291.87,"67,010"
2018-07-05,291.63,292.12,293.6,289.9,"64,861"
2018-07-06,293.11,292.04,294.73,290.09,"100,948"
2018-07-09,295.2,293.88,296.63,292.58,"80,243"
2018-07-10,296.19,297.14,297.99,295.84,"74,328"
2018-07-11,294.43,293.8,295.27,291.77,"102,397"
2018-07-12,294.41,294.94,296.63,293.77,"94,349"
2018-07-13,298.65,295.88,298.99,295.86,"88,560"
2018-07-16,297.37,298.71,299.56,297.06,"69,364"
2018-07-17,296.88,297.46,298.15,295.74,"77,992"
2018-07-18,296.47,299.2,300.24,296.08,"78,882"
2018-07-19,295.9,297.71,297.94,295.52,"85,404"
2018-07-20,296.95,295.78,297.52,294.05,"76,112"
2018-07-23,294.56,296.81,296.81,293.8,"87,894"
2018-07-24,295.49,294.92,296.05,293.28,"99,972"
2018-07-25,294.85,295.99,297.17,294.29,"85,722"
2018-07-26,296.95,296.2,298.22,295.11,"93,045"
2018-07-27,297.78,297.29,297.88,296.21,"71,328"
2018-07-30,297.29,297.01,298,295.99,"66,416"
2018-07-31,297.45,297.01,297.79,296.14,"71,873"
2018-08-01,298.69,298.32,299.96,298.06,"70,926"
2018-08-02,293.55,298.25,298.54,292.89,"75,898"
2018-08-03,295.61,294.45,295.85,293.59,"63,189"
2018-08-06,295.24,295.79,297.37,294.78,"70,149"
2018-08-07,297.18,295.79,297.38,294.37,"70,324"
2018-08-08,297.19,297.97,298.46,296.78,"76,314"
2018-08-09,297.41,297.23,297.41,295.61,"87,043"
2018-08-10,293.64,295.93,296.1,293.05,"94,305"
2018-08-13,289.85,291.21,292.09,288.11,"94,719"
2018-08-14,291.08,290.03,291.64,289.61,"75,903"
2018-08-16,288.24,287.1,289.05,285.42,"93,688"
2018-08-17,288.57,288.57,289.35,287.78,"67,286"
2018-08-20,288.61,289.78,290.93,288.15,"74,150"
2018-08-21,291.93,288.51,292.41,287.94,"79,696"
2018-08-22,293,292.45,293.83,291.93,"81,676"
2018-08-23,294.29,294.21,294.37,292.39,"73,748"
2018-08-24,295.54,293.26,295.91,292.53,"70,164"
2018-08-27,296.83,296.21,297.34,295.3,"85,301"
2018-08-28,297.22,298.67,298.95,296.6,"84,393"
2018-08-29,298.05,297.31,298.23,296.63,"81,224"
2018-08-30,298.05,298.44,299.99,297.37,"80,676"
2018-08-31,300.07,296.49,300.07,296.09,"107,570"
2018-09-03,297.49,299.15,299.28,296.85,"64,699"
2018-09-04,298.8,297.72,299.2,296.86,"64,654"
2018-09-05,294.96,297.89,298.4,294.37,"81,062"
2018-09-06,294.28,294.23,295.82,293.62,"79,880"
2018-09-07,292.86,292.26,293.79,290.69,"90,386"
2018-09-10,293.7,292.37,294.06,292.25,"84,204"
2018-09-11,292.46,293.42,294.75,291.49,"83,407"
2018-09-12,292.35,292.74,293.29,290.89,"87,629"
2018-09-13,292.42,292.5,293.42,291.78,"98,537"
2018-09-14,297.29,295.19,297.38,295.04,"83,089"
2018-09-17,295.23,296.7,296.74,294.14,"64,925"
2018-09-18,296.1,293.06,296.51,293.03,"77,065"
2018-09-19,296.64,297.63,297.72,295.5,"94,195"
2018-09-20,299.04,297.47,300.45,297.12,"97,943"
2018-09-21,300.81,299.84,300.81,298.9,"124,342"
2018-09-27,302.59,299.54,302.6,299.54,"120,499"
2018-09-28,300.51,302.53,302.64,299.83,"111,432"
2018-10-01,300.17,301.55,301.97,299.3,"77,258"
2018-10-02,296.53,300.2,300.93,296.36,"86,569"
2018-10-04,291.78,296.42,296.42,291.26,"107,327"
2018-10-05,291.28,291.42,292.66,289.33,"93,625"
2018-10-08,289.91,290.02,292.29,289.91,"69,772"
2018-10-10,287.85,290.23,290.37,286.92,"117,740"
2018-10-11,275.15,281.52,282.65,275.15,"144,522"
2018-10-12,279.37,275.82,281.26,275.43,"101,672"
2018-10-15,277.19,278.35,278.91,276.49,"73,194"
2018-10-16,276.9,278.73,279.52,276.22,"60,611"
2018-10-17,280.05,280.07,281.99,279.1,"75,388"
2018-10-18,277.48,278.73,280.01,277.3,"68,805"
2018-10-19,278.63,275.08,279.03,273.81,"74,645"
2018-10-22,279.4,276.78,279.89,275.99,"62,448"
2018-10-23,272.54,277.31,277.57,270.72,"88,689"
2018-10-24,271.36,274.07,274.24,270.64,"99,127"
2018-10-25,266.72,264.46,267.09,262.97,"120,407"
2018-10-26,262.69,267.04,267.04,260.16,"111,378"
2018-10-29,260.19,262.82,265.29,259.84,"109,742"
2018-10-30,262.47,259.15,264.74,259.06,"122,395"
2018-10-31,264.01,263.55,264.14,261.03,"107,853"
2018-11-01,262.95,264.72,266.97,262.77,"102,278"
2018-11-02,272.56,266.16,272.79,265.82,"111,231"
2018-11-05,270.07,270.22,270.45,266.67,"81,491"
2018-11-06,271.57,271.01,272.01,268.57,"77,834"
2018-11-07,270.45,271.43,273.79,269.77,"119,321"
2018-11-08,272.11,274.88,276.34,272.07,"99,216"
2018-11-09,271.33,272.25,273.57,270.85,"80,923"
2018-11-12,271.57,268.66,272.27,268.64,"78,004"
2018-11-13,269.7,267.03,269.89,264.63,"88,280"
2018-11-14,268.88,269.58,270.01,267.75,"87,328"
2018-11-15,271.54,267.93,271.69,267.68,"74,357"
2018-11-16,271.65,272.95,273.52,271.06,"74,598"
2018-11-19,272.31,272.01,274.05,270.83,"75,007"
2018-11-20,269.58,268.54,270.58,268.54,"80,899"
2018-11-21,268.27,265.96,268.49,264.95,"81,838"
2018-11-22,267.76,268.51,269.11,267.15,"64,407"
2018-11-23,266.33,268.12,268.54,264.86,"58,347"
2018-11-26,269.79,266.43,269.95,266.41,"75,646"
2018-11-27,272.08,270.9,272.47,269.27,"71,913"
2018-11-28,273.45,272.64,273.53,271.35,"79,830"
2018-11-29,274.16,277.08,277.54,273.4,"80,653"
2018-11-30,271.35,274.53,275.51,270.88,"137,531"
2018-12-03,276.18,275.7,276.98,273.59,"89,066"
2018-12-04,273.29,275.08,275.72,272.03,"80,802"
2018-12-05,271.49,269.53,272.38,269.47,"75,635"
2018-12-06,267.18,270.18,270.18,266.61,"86,093"
2018-12-07,268.28,268.97,269.66,267.03,"68,450"
2018-12-10,265.35,264.55,266.2,263.63,"77,297"
2018-12-11,264.69,265.87,265.99,263.87,"70,036"
2018-12-12,268.47,266,268.84,265.55,"83,688"
2018-12-13,269.41,269.07,271.06,268.22,"145,056"
2018-12-14,265.55,269.69,269.69,264.44,"99,732"
2018-12-17,266.33,265.81,267.19,265.41,"71,454"
2018-12-18,265.18,264.42,266.83,263.93,"90,335"
2018-12-19,267.31,266.02,267.55,265.26,"81,750"
2018-12-20,264.81,265.13,266.34,263.12,"81,336"
2018-12-21,265.06,263.66,265.06,263.15,"92,600"
2018-12-24,264.45,263.51,265.09,262.96,"61,962"
2018-12-26,260.98,261.09,262.49,259.35,"92,493"
2018-12-27,260.57,261.53,261.71,259.73,"84,457"
2018-12-28,261.98,261.61,262.85,261.27,"62,701"
2019-01-02,258.23,263.35,263.77,257.47,"69,950"
2019-01-03,255.77,258.19,258.7,255.35,"90,521"
2019-01-04,257.89,255.62,258.12,254.55,"91,200"
2019-01-07,261.57,261.11,263.13,260.76,"92,321"
2019-01-08,259.65,261.29,262.43,259.39,"86,910"
2019-01-09,265.6,260.95,266.05,260.87,"98,747"
2019-01-10,265.55,265.73,266.85,264.61,"99,827"
2019-01-11,267.13,266.58,267.58,265.56,"81,084"
2019-01-14,264.99,266.22,266.7,264.23,"74,929"
2019-01-15,269.93,265.62,270.02,265.37,"87,170"
2019-01-16,271.23,269.96,271.28,269.05,"100,498"
2019-01-17,271.88,271.66,273.05,270.81,"86,748"
2019-01-18,273.88,273.02,273.95,272.56,"78,968"
2019-01-21,274,274.99,275.14,272.29,"86,547"
2019-01-22,272.71,274.08,274.6,271.45,"68,867"
2019-01-23,273.87,271.35,274.51,271.03,"99,956"
2019-01-24,276.61,274.1,276.64,273.74,"132,858"
2019-01-25,281.67,277.3,281.72,277.04,"115,510"
2019-01-28,281.64,282.56,283.46,280.47,"95,967"
2019-01-29,283,281.12,283,279.65,"130,944"
2019-01-30,286.62,282.86,286.63,282.24,"134,732"
2019-01-31,285.89,288.85,288.87,285.89,"153,504"
2019-02-01,285.79,287.07,288.34,285.43,"114,631"
2019-02-07,285.65,287.54,287.67,284.97,"100,691"
2019-02-08,281.49,283.85,284.01,280.95,"88,711"
2019-02-11,282.1,281.75,282.19,280.02,"79,974"
2019-02-12,283.69,282.12,284.32,281.43,"92,107"
2019-02-13,284.97,285.09,285.59,284.13,"93,292"
2019-02-14,288.68,284.25,288.68,282.91,"112,395"
2019-02-15,283.98,286.42,286.42,282.81,"77,188"
2019-02-18,285.9,285.6,287.02,284.64,"73,483"
2019-02-19,284.91,285.36,286.12,283.16,"62,750"
2019-02-20,288.4,286.55,289.22,286.21,"88,583"
2019-02-21,288.41,287.43,289.28,286.05,"88,241"
2019-02-22,288.74,287.29,288.74,286.54,"70,343"
2019-02-25,289,290.19,290.32,287.84,"73,420"
2019-02-26,287.89,288.52,289.2,287.06,"81,326"
2019-02-27,288.76,288.9,289.41,288.09,"72,744"
2019-02-28,283.8,288.13,288.62,283.8,"129,089"
2019-03-04,282.51,286.12,286.68,282.16,"107,549"
2019-03-05,280.45,281.42,281.89,279.53,"78,805"
2019-03-06,279.85,280.09,280.26,278.72,"75,225"
2019-03-07,278.87,279.33,280.98,277.44,"78,636"
2019-03-08,274.84,277.18,278,274.84,"71,640"
2019-03-11,275.06,275.5,276.28,273.88,"64,827"
2019-03-12,277.73,277.41,278.48,276.94,"63,959"
2019-03-13,276,276.92,277.12,274.04,"61,495"
2019-03-14,276.64,276.79,277.4,274.78,"95,822"
2019-03-15,279.87,276.42,280.5,276.31,"123,126"
2019-03-18,279.93,280.27,280.77,278.92,"60,901"
2019-03-19,279.82,280.3,280.4,278.63,"55,395"
2019-03-20,279.92,278.84,280.07,276.34,"61,168"
2019-03-21,282.38,281.14,284.39,280.63,"97,093"
2019-03-22,283.13,283.92,284.55,282.09,"117,734"
2019-03-25,277.45,279.12,279.21,277.19,"77,320"
2019-03-26,277.6,278.43,278.49,276.91,"65,751"
2019-03-27,277.28,277.01,278.16,274.87,"67,774"
2019-03-28,275.08,275.02,276.2,273.9,"66,917"
2019-03-29,276.48,276.33,277.01,274.32,"82,279"
2019-04-01,280.32,278.41,280.93,278.41,"76,674"
2019-04-02,281.72,281.67,282.47,281,"72,185"
2019-04-03,285.65,281.88,285.65,281.22,"91,590"
2019-04-04,286.15,285.29,287.75,284.97,"73,803"
2019-04-05,286.68,286.03,287.53,285.93,"64,885"
2019-04-08,286.38,287.78,287.83,285.09,"64,574"
2019-04-09,286.71,286.51,288.02,285.38,"66,225"
2019-04-10,287.92,285.44,288.01,285.1,"75,079"
2019-04-11,287.42,288.33,288.71,286.38,"84,683"
2019-04-12,288.37,286.89,288.62,285.83,"69,060"
2019-04-15,289.38,289.54,290.74,289.12,"80,434"
2019-04-16,290.62,289.18,290.76,288.77,"96,134"
2019-04-17,290.33,290.68,291.21,289.84,"72,665"
2019-04-18,285.82,290.88,291.15,285.38,"89,653"
2019-04-19,285.89,287.18,287.48,285.72,"63,866"
2019-04-22,285.87,286.06,287.59,284.52,"55,190"
2019-04-23,286.47,285.85,286.83,285.42,"67,375"
2019-04-24,283.7,287.82,287.82,281.96,"88,608"
2019-04-25,282.83,282.8,284.22,281.9,"74,577"
2019-04-26,281.34,280.86,282.47,279.7,"76,725"
2019-04-29,286.79,282,286.79,281.81,"66,981"
2019-04-30,284.92,286.25,286.59,282.61,"77,990"
2019-05-02,286.12,283.37,286.87,283.14,"84,185"
2019-05-03,283.67,285.64,285.95,283.14,"67,794"
2019-05-07,281.31,280.89,281.66,278.95,"97,722"
2019-05-08,280.15,277.85,281.84,277.84,"75,003"
2019-05-09,271,278.83,279.63,271,"124,008"
2019-05-10,272.06,273.37,274.32,269.71,"89,435"
2019-05-13,268.72,269.8,271.54,268.55,"66,867"
2019-05-14,268.57,266.03,270.42,265.55,"82,188"
2019-05-15,269.64,268.42,271,267.62,"77,018"
2019-05-16,265.99,269.83,269.96,265.24,"75,960"
2019-05-17,264.35,267.85,268.06,263.94,"75,096"
2019-05-20,264.96,265.9,267.65,264.33,"64,227"
2019-05-21,266.12,265.25,268.55,264.79,"81,020"
2019-05-22,266.65,267.01,267.6,263.95,"61,655"
2019-05-23,266.38,266.4,267.12,264.5,"71,658"
2019-05-24,264.42,264.7,266.11,263.1,"67,234"
2019-05-27,264.4,264.18,265.85,263.17,"53,143"
2019-05-28,264.7,264.38,266.16,263.27,"147,263"
2019-05-29,261.37,264.1,264.1,260.22,"82,788"
2019-05-30,263.93,261.58,264.23,261.58,"70,345"
2019-05-31,263.89,262.48,265.21,261.53,"77,788"
